eventId,eventName,year,month,day,personId,personName,personCountry,personContinent,competitionId,best,average,recordValue,recordType,recordDescription,recordYear
mmagic,Master Magic,2012,5,27,2010WANG52,Haokun Wang (王皓琨),China,Asia,TianjinOpen2012,1.83,1.93,1.93,NR Average,China Record,2012
mmagic,Master Magic,2010,12,4,2009LEFE01,Quentin Lefebvre,France,Europe,LyonSinterklaasOpen2010,1.94,2.13,2.13,NR Average,France Record,2012
mmagic,Master Magic,2008,11,2,2007FUBO01,Fubo Wang (王富博),China,Asia,BeijingFallOpen2008,2.97,3.13,2.97,NR Single,China Record,2008
mmagic,Master Magic,2008,2,16,2004GALL02,Clément Gallet,France,Europe,MontpellierOpen2008,3.61,3.88,3.61,NR Single,France Record,2008
mmagic,Master Magic,2009,8,16,2009TANX01,Xiao Tan (谭啸),China,Asia,BeijingSummerOpen2009,1.94,2.13,1.94,NR Single,China Record,2009
mmagic,Master Magic,2009,12,19,2009LEFE01,Quentin Lefebvre,France,Europe,ClermontOpen2009,2.38,3.11,2.38,NR Single,France Record,2009
mmagic,Master Magic,2010,12,18,2009CHYI01,Gooi Ying Chyi,Malaysia,Asia,MalaysianCubeOpen2010,3.36,3.79,3.36,NR Single,Malaysia Record,2010
mmagic,Master Magic,2010,7,24,2009WANG13,Yuxuan Wang (王宇轩),China,Asia,InnerMongolia2010,1.71,2.37,1.71,NR Single,China Record,2010
mmagic,Master Magic,2010,12,4,2009LEFE01,Quentin Lefebvre,France,Europe,LyonSinterklaasOpen2010,1.86,2.67,1.86,NR Single,France Record,2010
mmagic,Master Magic,2011,10,14,2009JUNW01,Wang Junwen (王俊文),Malaysia,Asia,WC2011,3.27,3.42,3.27,NR Single,Malaysia Record,2011
mmagic,Master Magic,2010,7,24,2009WANG13,Yuxuan Wang (王宇轩),China,Asia,InnerMongolia2010,1.71,2.37,1.71,NR Single,China Record,2011
mmagic,Master Magic,2010,12,4,2009LEFE01,Quentin Lefebvre,France,Europe,LyonSinterklaasOpen2010,1.86,2.67,1.86,NR Single,France Record,2011
mmagic,Master Magic,2012,7,28,2010JUNL02,Leow Yi Jun (廖艺畯),Malaysia,Asia,TaylorCubeOpen2012,2.33,2.8,2.33,NR Single,Malaysia Record,2012
mmagic,Master Magic,2012,12,23,2009WANG13,Yuxuan Wang (王宇轩),China,Asia,TianjinWinter2012,1.66,2.39,1.66,NR Single,China Record,2012
mmagic,Master Magic,2010,12,4,2009LEFE01,Quentin Lefebvre,France,Europe,LyonSinterklaasOpen2010,1.86,2.67,1.86,NR Single,France Record,2012
mmagic,Master Magic,2008,9,19,2007HORV01,Máté Horváth,Hungary,Europe,Euro2008,1.88,1.95,1.95,WR Average,World Record,2008
mmagic,Master Magic,2008,9,19,2007HORV01,Máté Horváth,Hungary,Europe,Euro2008,1.88,1.95,1.95,WR Average,World Record,2009
mmagic,Master Magic,2008,9,19,2007HORV01,Máté Horváth,Hungary,Europe,Euro2008,1.88,1.95,1.95,WR Average,World Record,2010
mmagic,Master Magic,2011,8,12,2010PULC01,Ernie Pulchny,United States,North America,USNationals2011,1.71,1.75,1.75,WR Average,World Record,2011
mmagic,Master Magic,2011,8,12,2010PULC01,Ernie Pulchny,United States,North America,USNationals2011,1.71,1.75,1.75,WR Average,World Record,2012
mmagic,Master Magic,2008,2,2,2006KUTI01,Mátyás Kuti,Hungary,Europe,BelgianOpen2008,1.72,6.59,1.72,WR Single,World Record,2008
mmagic,Master Magic,2008,2,2,2006KUTI01,Mátyás Kuti,Hungary,Europe,BelgianOpen2008,1.72,6.59,1.72,WR Single,World Record,2009
mmagic,Master Magic,2010,7,24,2009WANG13,Yuxuan Wang (王宇轩),China,Asia,InnerMongolia2010,1.71,2.37,1.71,WR Single,World Record,2010
mmagic,Master Magic,2011,5,14,2010PULC01,Ernie Pulchny,United States,North America,ParkRidgeOpen2011,1.68,2.96,1.68,WR Single,World Record,2011
mmagic,Master Magic,2012,12,23,2009WANG13,Yuxuan Wang (王宇轩),China,Asia,TianjinWinter2012,1.66,2.39,1.66,WR Single,World Record,2012
pyram,Pyraminx,2008,3,22,2008FANW01,Wuqiong Fan,China,Asia,PrincetonOpen2008,9.8,16.47,16.47,NR Average,China Record,2008
pyram,Pyraminx,2008,2,16,2008SINT01,Guillaume Sintes,France,Europe,MontpellierOpen2008,8.08,9.66,9.66,NR Average,France Record,2008
pyram,Pyraminx,2009,11,28,2009KEEY01,Chen Kee Yen,Malaysia,Asia,MalaysianOpen2009,6.97,8.54,8.54,NR Average,Malaysia Record,2009
pyram,Pyraminx,2009,8,16,2009YANG06,Rui Yang (杨睿),China,Asia,BeijingSummerOpen2009,7.93,8.72,8.72,NR Average,China Record,2009
pyram,Pyraminx,2009,2,28,2008SINT01,Guillaume Sintes,France,Europe,BelgianOpen2009,5.97,7.65,7.65,NR Average,France Record,2009
pyram,Pyraminx,2010,12,18,2009KEEY01,Chen Kee Yen,Malaysia,Asia,MalaysianCubeOpen2010,3.47,6.15,6.15,NR Average,Malaysia Record,2010
pyram,Pyraminx,2010,11,21,2009WANG13,Yuxuan Wang (王宇轩),China,Asia,TianjinOpen2010,4.05,4.69,4.69,NR Average,China Record,2010
pyram,Pyraminx,2010,10,23,2009DOUS03,Valentin Doussin,France,Europe,NaonedOpen2010,4.52,4.66,4.66,NR Average,France Record,2010
pyram,Pyraminx,2010,12,18,2009KEEY01,Chen Kee Yen,Malaysia,Asia,MalaysianCubeOpen2010,3.47,6.15,6.15,NR Average,Malaysia Record,2011
pyram,Pyraminx,2010,11,21,2009WANG13,Yuxuan Wang (王宇轩),China,Asia,TianjinOpen2010,4.05,4.69,4.69,NR Average,China Record,2011
pyram,Pyraminx,2011,10,29,2010DESJ01,Jules Desjardin,France,Europe,NaonedOpen2011,2.86,3.9,3.9,NR Average,France Record,2011
pyram,Pyraminx,2012,6,2,2010SYAH03,Muhammad Syahmi,Malaysia,Asia,MalaysiaCubeOpen2012,4.71,5.76,5.76,NR Average,Malaysia Record,2012
pyram,Pyraminx,2010,11,21,2009WANG13,Yuxuan Wang (王宇轩),China,Asia,TianjinOpen2010,4.05,4.69,4.69,NR Average,China Record,2012
pyram,Pyraminx,2012,10,12,2010DESJ01,Jules Desjardin,France,Europe,Euro2012,2.97,3.77,3.77,NR Average,France Record,2012
pyram,Pyraminx,2013,9,14,2012SEVE01,Ainesh Sevellaraja,Malaysia,Asia,SingaporeSpecial2013,4.02,5.4,5.4,NR Average,Malaysia Record,2013
pyram,Pyraminx,2013,8,3,2011WANG33,Yi Wang (王旖),China,Asia,ShanghaiSummer2013,3.44,3.94,3.94,NR Average,China Record,2013
pyram,Pyraminx,2013,12,21,2010DESJ01,Jules Desjardin,France,Europe,LaMontagneOpen2013,1.91,3.38,3.38,NR Average,France Record,2013
pyram,Pyraminx,2014,2,22,2012SEVE01,Ainesh Sevellaraja,Malaysia,Asia,SingaporeOpen2014,2.8,4.13,4.13,NR Average,Malaysia Record,2014
pyram,Pyraminx,2014,11,1,2011WANG33,Yi Wang (王旖),China,Asia,AsianChampionship2014,2.47,3.31,3.31,NR Average,China Record,2014
pyram,Pyraminx,2014,12,6,2010DESJ01,Jules Desjardin,France,Europe,UgineJeuEtJouet2014,1.96,2.68,2.68,NR Average,France Record,2014
pyram,Pyraminx,2015,12,18,2012SEVE01,Ainesh Sevellaraja,Malaysia,Asia,MalaysianCubeOpen2015,2.49,3.51,3.51,NR Average,Malaysia Record,2015
pyram,Pyraminx,2015,10,2,2011WANG33,Yi Wang (王旖),China,Asia,ChinaChampionship2015,2.89,3.23,3.23,NR Average,China Record,2015
pyram,Pyraminx,2014,12,6,2010DESJ01,Jules Desjardin,France,Europe,UgineJeuEtJouet2014,1.96,2.68,2.68,NR Average,France Record,2015
pyram,Pyraminx,2015,12,18,2012SEVE01,Ainesh Sevellaraja,Malaysia,Asia,MalaysianCubeOpen2015,2.49,3.51,3.51,NR Average,Malaysia Record,2016
pyram,Pyraminx,2016,10,1,2011WANG33,Yi Wang (王旖),China,Asia,AsianChampionship2016,2.69,3.07,3.07,NR Average,China Record,2016
pyram,Pyraminx,2014,12,6,2010DESJ01,Jules Desjardin,France,Europe,UgineJeuEtJouet2014,1.96,2.68,2.68,NR Average,France Record,2016
pyram,Pyraminx,2017,12,30,2015QUAN03,Ng Jia Quan (黄佳铨),Malaysia,Asia,MalaysianCubeChampionship2017,2.8,3.09,3.09,NR Average,Malaysia Record,2017
pyram,Pyraminx,2017,7,13,2010WUYU02,Yulun Wu (吴宇伦),China,Asia,WC2017,2.36,2.48,2.48,NR Average,China Record,2017
pyram,Pyraminx,2017,7,22,2010DESJ01,Jules Desjardin,France,Europe,FLIPOpen2017,1.95,2.3,2.3,NR Average,France Record,2017
pyram,Pyraminx,2017,12,30,2015QUAN03,Ng Jia Quan (黄佳铨),Malaysia,Asia,MalaysianCubeChampionship2017,2.8,3.09,3.09,NR Average,Malaysia Record,2018
pyram,Pyraminx,2018,12,30,2015FENG12,Junqi Feng (冯骏骐),China,Asia,SJTUWinterOpen2018,1.51,2.12,2.12,NR Average,China Record,2018
pyram,Pyraminx,2017,7,22,2010DESJ01,Jules Desjardin,France,Europe,FLIPOpen2017,1.95,2.3,2.3,NR Average,France Record,2018
pyram,Pyraminx,2019,12,27,2015QUAN03,Ng Jia Quan (黄佳铨),Malaysia,Asia,SelangorCubeOpen2019,2.12,2.93,2.93,NR Average,Malaysia Record,2019
pyram,Pyraminx,2018,12,30,2015FENG12,Junqi Feng (冯骏骐),China,Asia,SJTUWinterOpen2018,1.51,2.12,2.12,NR Average,China Record,2019
pyram,Pyraminx,2019,4,20,2010DESJ01,Jules Desjardin,France,Europe,FrenchChampionship2019,1.65,2.27,2.27,NR Average,France Record,2019
pyram,Pyraminx,2019,12,27,2015QUAN03,Ng Jia Quan (黄佳铨),Malaysia,Asia,SelangorCubeOpen2019,2.12,2.93,2.93,NR Average,Malaysia Record,2020
pyram,Pyraminx,2018,12,30,2015FENG12,Junqi Feng (冯骏骐),China,Asia,SJTUWinterOpen2018,1.51,2.12,2.12,NR Average,China Record,2020
pyram,Pyraminx,2020,8,22,2018ALFO01,Diego Alfonso,France,Europe,SwisscubingCupIV2020,1.64,2.27,2.27,NR Average,France Record,2020
pyram,Pyraminx,2019,12,27,2015QUAN03,Ng Jia Quan (黄佳铨),Malaysia,Asia,SelangorCubeOpen2019,2.12,2.93,2.93,NR Average,Malaysia Record,2021
pyram,Pyraminx,2018,12,30,2015FENG12,Junqi Feng (冯骏骐),China,Asia,SJTUWinterOpen2018,1.51,2.12,2.12,NR Average,China Record,2021
pyram,Pyraminx,2021,10,16,2018ALFO01,Diego Alfonso,France,Europe,RheinNeckarOpenA2021,1.36,1.97,1.97,NR Average,France Record,2021
pyram,Pyraminx,2022,9,2,2015QUAN03,Ng Jia Quan (黄佳铨),Malaysia,Asia,YJMalaysiaCubeOpen2022,2.22,2.55,2.55,NR Average,Malaysia Record,2022
pyram,Pyraminx,2022,5,14,2017SUNY01,Owen Yepeng Sun (孙叶芃),China,Asia,LongBeachSpring2022,1.65,2.03,2.03,NR Average,China Record,2022
pyram,Pyraminx,2022,8,20,2018ALFO01,Diego Alfonso,France,Europe,SwisscubingCupIV2022,1.62,1.94,1.94,NR Average,France Record,2022
pyram,Pyraminx,2022,9,2,2015QUAN03,Ng Jia Quan (黄佳铨),Malaysia,Asia,YJMalaysiaCubeOpen2022,2.22,2.55,2.55,NR Average,Malaysia Record,2023
pyram,Pyraminx,2023,11,18,2019JIAN54,Lingkun Jiang (姜凌坤),China,Asia,ChongqingOpen2023,1.4,1.46,1.46,NR Average,China Record,2023
pyram,Pyraminx,2023,3,18,2018ALFO01,Diego Alfonso,France,Europe,SwisscubingCupII2023,1.81,1.88,1.88,NR Average,France Record,2023
pyram,Pyraminx,2024,5,19,2022JUNH02,Hewson Kang Poh Jun,Malaysia,Asia,USMPenangCube2024,1.98,2.32,2.32,NR Average,Malaysia Record,2024
pyram,Pyraminx,2024,3,2,2019JIAN54,Lingkun Jiang (姜凌坤),China,Asia,HangzhouSpring2024,1.29,1.43,1.43,NR Average,China Record,2024
pyram,Pyraminx,2023,3,18,2018ALFO01,Diego Alfonso,France,Europe,SwisscubingCupII2023,1.81,1.88,1.88,NR Average,France Record,2024
pyram,Pyraminx,2008,3,22,2008FANW01,Wuqiong Fan,China,Asia,PrincetonOpen2008,9.8,16.47,9.8,NR Single,China Record,2008
pyram,Pyraminx,2008,5,2,2004CHAM01,Edouard Chambon,France,Europe,BarcelonaOpen2008,6.11,13.05,6.11,NR Single,France Record,2008
pyram,Pyraminx,2009,11,28,2009KEEY01,Chen Kee Yen,Malaysia,Asia,MalaysianOpen2009,6.97,8.54,6.97,NR Single,Malaysia Record,2009
pyram,Pyraminx,2009,10,1,2009JIAK01,Kan Jia (贾侃),China,Asia,GuangdongOpen2009,6.21,9.6,6.21,NR Single,China Record,2009
pyram,Pyraminx,2009,2,28,2008HANK01,Kanneti Sae Han (คันธ์เนตี แซ่ห่าน),France,Europe,BelgianOpen2009,5.03,8.52,5.03,NR Single,France Record,2009
pyram,Pyraminx,2010,12,18,2009KEEY01,Chen Kee Yen,Malaysia,Asia,MalaysianCubeOpen2010,3.47,6.15,3.47,NR Single,Malaysia Record,2010
pyram,Pyraminx,2010,11,21,2009WANG13,Yuxuan Wang (王宇轩),China,Asia,TianjinOpen2010,4.05,4.69,4.05,NR Single,China Record,2010
pyram,Pyraminx,2010,7,3,2009DOUS03,Valentin Doussin,France,Europe,FirstChamalOpen2010,3.97,5.34,3.97,NR Single,France Record,2010
pyram,Pyraminx,2010,12,18,2009KEEY01,Chen Kee Yen,Malaysia,Asia,MalaysianCubeOpen2010,3.47,6.15,3.47,NR Single,Malaysia Record,2011
pyram,Pyraminx,2011,5,1,2009GUAN02,Yang Guan (关养),China,Asia,ShenzhenUniversity2011,3.96,6.03,3.96,NR Single,China Record,2011
pyram,Pyraminx,2011,12,17,2010DESJ01,Jules Desjardin,France,Europe,MagicOpen2011,2.4,4.7,2.4,NR Single,France Record,2011
pyram,Pyraminx,2010,12,18,2009KEEY01,Chen Kee Yen,Malaysia,Asia,MalaysianCubeOpen2010,3.47,6.15,3.47,NR Single,Malaysia Record,2012
pyram,Pyraminx,2012,4,7,2010WANG11,Jiaxi Wang (王嘉熙),China,Asia,ShanghaiDonghua2012,3.11,4.96,3.11,NR Single,China Record,2012
pyram,Pyraminx,2011,12,17,2010DESJ01,Jules Desjardin,France,Europe,MagicOpen2011,2.4,4.7,2.4,NR Single,France Record,2012
pyram,Pyraminx,2013,9,14,2012SEVE01,Ainesh Sevellaraja,Malaysia,Asia,SingaporeSpecial2013,3.22,5.73,3.22,NR Single,Malaysia Record,2013
pyram,Pyraminx,2013,12,15,2011WANG33,Yi Wang (王旖),China,Asia,FuZhouOpen2013,2.46,4.26,2.46,NR Single,China Record,2013
pyram,Pyraminx,2013,4,27,2010DESJ01,Jules Desjardin,France,Europe,France2013,1.84,3.72,1.84,NR Single,France Record,2013
pyram,Pyraminx,2014,2,22,2012SEVE01,Ainesh Sevellaraja,Malaysia,Asia,SingaporeOpen2014,2.8,4.13,2.8,NR Single,Malaysia Record,2014
pyram,Pyraminx,2014,5,11,2011WANG33,Yi Wang (王旖),China,Asia,FuzhouOpen2014,2.12,3.7,2.12,NR Single,China Record,2014
pyram,Pyraminx,2013,4,27,2010DESJ01,Jules Desjardin,France,Europe,France2013,1.84,3.72,1.84,NR Single,France Record,2014
pyram,Pyraminx,2015,12,18,2012SEVE01,Ainesh Sevellaraja,Malaysia,Asia,MalaysianCubeOpen2015,2.49,3.51,2.49,NR Single,Malaysia Record,2015
pyram,Pyraminx,2014,5,11,2011WANG33,Yi Wang (王旖),China,Asia,FuzhouOpen2014,2.12,3.7,2.12,NR Single,China Record,2015
pyram,Pyraminx,2013,4,27,2010DESJ01,Jules Desjardin,France,Europe,France2013,1.84,3.72,1.84,NR Single,France Record,2015
pyram,Pyraminx,2015,12,18,2012SEVE01,Ainesh Sevellaraja,Malaysia,Asia,MalaysianCubeOpen2015,2.49,3.51,2.49,NR Single,Malaysia Record,2016
pyram,Pyraminx,2014,5,11,2011WANG33,Yi Wang (王旖),China,Asia,FuzhouOpen2014,2.12,3.7,2.12,NR Single,China Record,2016
pyram,Pyraminx,2016,11,11,2010DESJ01,Jules Desjardin,France,Europe,ChamberyOpen2016,1.37,3.79,1.37,NR Single,France Record,2016
pyram,Pyraminx,2017,2,11,2016PANG01,Jaecob Pang,Malaysia,Asia,ForestCityOpen2017,2.25,7.43,2.25,NR Single,Malaysia Record,2017
pyram,Pyraminx,2017,5,20,2010WUYU02,Yulun Wu (吴宇伦),China,Asia,ShanghaiLoveInECNU2017,1.46,3.56,1.46,NR Single,China Record,2017
pyram,Pyraminx,2016,11,11,2010DESJ01,Jules Desjardin,France,Europe,ChamberyOpen2016,1.37,3.79,1.37,NR Single,France Record,2017
pyram,Pyraminx,2018,4,7,2017JIET02,Tan Yong Jie,Malaysia,Asia,PutraSpeedcubingChallenge2018,1.97,4.01,1.97,NR Single,Malaysia Record,2018
pyram,Pyraminx,2018,6,2,2010WUYU02,Yulun Wu (吴宇伦),China,Asia,LishuiUniversityOpen2018,1.1,3.19,1.1,NR Single,China Record,2018
pyram,Pyraminx,2018,12,1,2010DESJ01,Jules Desjardin,France,Europe,UgineJeuetJouet2018,1.37,2.74,1.37,NR Single,France Record,2018
pyram,Pyraminx,2019,2,23,2018YIKL01,Lim Chun Yik (林峻毅),Malaysia,Asia,SingaporeChampionship2019,1.59,4.33,1.59,NR Single,Malaysia Record,2019
pyram,Pyraminx,2018,6,2,2010WUYU02,Yulun Wu (吴宇伦),China,Asia,LishuiUniversityOpen2018,1.1,3.19,1.1,NR Single,China Record,2019
pyram,Pyraminx,2019,7,27,2018ALFO01,Diego Alfonso,France,Europe,PuydeDomeOpen2019,1.15,3.46,1.15,NR Single,France Record,2019
pyram,Pyraminx,2019,2,23,2018YIKL01,Lim Chun Yik (林峻毅),Malaysia,Asia,SingaporeChampionship2019,1.59,4.33,1.59,NR Single,Malaysia Record,2020
pyram,Pyraminx,2018,6,2,2010WUYU02,Yulun Wu (吴宇伦),China,Asia,LishuiUniversityOpen2018,1.1,3.19,1.1,NR Single,China Record,2020
pyram,Pyraminx,2019,7,27,2018ALFO01,Diego Alfonso,France,Europe,PuydeDomeOpen2019,1.15,3.46,1.15,NR Single,France Record,2020
pyram,Pyraminx,2019,2,23,2018YIKL01,Lim Chun Yik (林峻毅),Malaysia,Asia,SingaporeChampionship2019,1.59,4.33,1.59,NR Single,Malaysia Record,2021
pyram,Pyraminx,2018,6,2,2010WUYU02,Yulun Wu (吴宇伦),China,Asia,LishuiUniversityOpen2018,1.1,3.19,1.1,NR Single,China Record,2021
pyram,Pyraminx,2019,7,27,2018ALFO01,Diego Alfonso,France,Europe,PuydeDomeOpen2019,1.15,3.46,1.15,NR Single,France Record,2021
pyram,Pyraminx,2019,2,23,2018YIKL01,Lim Chun Yik (林峻毅),Malaysia,Asia,SingaporeChampionship2019,1.59,4.33,1.59,NR Single,Malaysia Record,2022
pyram,Pyraminx,2018,6,2,2010WUYU02,Yulun Wu (吴宇伦),China,Asia,LishuiUniversityOpen2018,1.1,3.19,1.1,NR Single,China Record,2022
pyram,Pyraminx,2019,7,27,2018ALFO01,Diego Alfonso,France,Europe,PuydeDomeOpen2019,1.15,3.46,1.15,NR Single,France Record,2022
pyram,Pyraminx,2023,11,18,2018LIAN10,Ephraim Lim Shao Liang,Malaysia,Asia,PenangCubeMasters2023,1.21,2.71,1.21,NR Single,Malaysia Record,2023
pyram,Pyraminx,2018,6,2,2010WUYU02,Yulun Wu (吴宇伦),China,Asia,LishuiUniversityOpen2018,1.1,3.19,1.1,NR Single,China Record,2023
pyram,Pyraminx,2019,7,27,2018ALFO01,Diego Alfonso,France,Europe,PuydeDomeOpen2019,1.15,3.46,1.15,NR Single,France Record,2023
pyram,Pyraminx,2023,11,18,2018LIAN10,Ephraim Lim Shao Liang,Malaysia,Asia,PenangCubeMasters2023,1.21,2.71,1.21,NR Single,Malaysia Record,2024
pyram,Pyraminx,2024,3,30,2019JIAN54,Lingkun Jiang (姜凌坤),China,Asia,XuzhouOpen2024,1.05,1.43,1.05,NR Single,China Record,2024
pyram,Pyraminx,2019,7,27,2018ALFO01,Diego Alfonso,France,Europe,PuydeDomeOpen2019,1.15,3.46,1.15,NR Single,France Record,2024
pyram,Pyraminx,2008,12,20,2006OKAY01,Yohei Oka (岡要平),Japan,Asia,KanazawaOpen2008,3.21,4.15,4.15,WR Average,World Record,2008
pyram,Pyraminx,2009,9,19,2006OKAY01,Yohei Oka (岡要平),Japan,Asia,ToyamaOpen2009,3.33,4.07,4.07,WR Average,World Record,2009
pyram,Pyraminx,2010,8,21,2006OKAY01,Yohei Oka (岡要平),Japan,Asia,CubeCampKanazawa2010,3.3,3.71,3.71,WR Average,World Record,2010
pyram,Pyraminx,2011,11,19,2006OKAY01,Yohei Oka (岡要平),Japan,Asia,KyotanabeOpen2011,2.75,3.39,3.39,WR Average,World Record,2011
pyram,Pyraminx,2012,7,13,2008ANDE02,Oscar Roth Andersen,Denmark,Europe,CzechOpen2012,2.9,3.25,3.25,WR Average,World Record,2012
pyram,Pyraminx,2013,3,30,2008ANDE02,Oscar Roth Andersen,Denmark,Europe,DanishSpecial2013,1.36,2.96,2.96,WR Average,World Record,2013
pyram,Pyraminx,2014,10,18,2010BRAD01,Drew Brads,United States,North America,VirginiaOpenFall2014,1.96,2.56,2.56,WR Average,World Record,2014
pyram,Pyraminx,2015,10,24,2010BRAD01,Drew Brads,United States,North America,LexingtonFall2015,1.32,2.52,2.52,WR Average,World Record,2015
pyram,Pyraminx,2016,7,29,2010BRAD01,Drew Brads,United States,North America,USNationals2016,1.57,2.14,2.14,WR Average,World Record,2016
pyram,Pyraminx,2017,12,9,2016KOLA02,Tymon Kolasiński,Poland,Europe,GLSFinal2017,1.51,2.02,2.02,WR Average,World Record,2017
pyram,Pyraminx,2018,9,15,2016KOLA02,Tymon Kolasiński,Poland,Europe,CubeFactoryCzestochowa2018,1.51,1.87,1.87,WR Average,World Record,2018
pyram,Pyraminx,2019,4,6,2016KOLA02,Tymon Kolasiński,Poland,Europe,GrudziadzOpen2019,1.05,1.86,1.86,WR Average,World Record,2019
pyram,Pyraminx,2019,4,6,2016KOLA02,Tymon Kolasiński,Poland,Europe,GrudziadzOpen2019,1.05,1.86,1.86,WR Average,World Record,2020
pyram,Pyraminx,2021,7,10,2016KOLA02,Tymon Kolasiński,Poland,Europe,LLSIIBialaPodlaska2021,1.65,1.83,1.83,WR Average,World Record,2021
pyram,Pyraminx,2022,4,23,2018MURR03,Jasper Murray,New Zealand,Oceania,TwistyTaranaki2022,1.15,1.66,1.66,WR Average,World Record,2022
pyram,Pyraminx,2023,9,23,2019SHER10,Ezra Shere,United States,North America,WashtenawFastnLateFall2023,1.38,1.45,1.45,WR Average,World Record,2023
pyram,Pyraminx,2024,3,2,2019JIAN54,Lingkun Jiang (姜凌坤),China,Asia,HangzhouSpring2024,1.29,1.43,1.43,WR Average,World Record,2024
pyram,Pyraminx,2008,2,24,2006KIED01,Tomasz Kiedrowicz,Poland,Europe,GdanskOpen2008,2.83,6.5,2.83,WR Single,World Record,2008
pyram,Pyraminx,2008,2,24,2006KIED01,Tomasz Kiedrowicz,Poland,Europe,GdanskOpen2008,2.83,6.5,2.83,WR Single,World Record,2009
pyram,Pyraminx,2010,10,1,2008BERE01,Brúnó Bereczki,Hungary,Europe,Euro2010,2.65,5.03,2.65,WR Single,World Record,2010
pyram,Pyraminx,2011,7,30,2006OKAY01,Yohei Oka (岡要平),Japan,Asia,JapanOpen2011,1.93,4.36,1.93,WR Single,World Record,2011
pyram,Pyraminx,2012,4,14,2008BERE01,Brúnó Bereczki,Hungary,Europe,SlovenianOpen2012,1.61,3.87,1.61,WR Single,World Record,2012
pyram,Pyraminx,2013,3,30,2008ANDE02,Oscar Roth Andersen,Denmark,Europe,DanishSpecial2013,1.36,2.96,1.36,WR Single,World Record,2013
pyram,Pyraminx,2013,3,30,2008ANDE02,Oscar Roth Andersen,Denmark,Europe,DanishSpecial2013,1.36,2.96,1.36,WR Single,World Record,2014
pyram,Pyraminx,2015,10,24,2010BRAD01,Drew Brads,United States,North America,LexingtonFall2015,1.32,2.52,1.32,WR Single,World Record,2015
pyram,Pyraminx,2015,10,24,2010BRAD01,Drew Brads,United States,North America,LexingtonFall2015,1.32,2.52,1.32,WR Single,World Record,2016
pyram,Pyraminx,2017,6,17,2016KYLE01,Benjamin Kyle,Canada,North America,NewmarketOpen2017,1.28,3.93,1.28,WR Single,World Record,2017
pyram,Pyraminx,2018,6,23,2015GORN01,Dominik Górny,Poland,Europe,ByczyCubeRace2018,0.91,3.01,0.91,WR Single,World Record,2018
pyram,Pyraminx,2018,6,23,2015GORN01,Dominik Górny,Poland,Europe,ByczyCubeRace2018,0.91,3.01,0.91,WR Single,World Record,2019
pyram,Pyraminx,2018,6,23,2015GORN01,Dominik Górny,Poland,Europe,ByczyCubeRace2018,0.91,3.01,0.91,WR Single,World Record,2020
pyram,Pyraminx,2018,6,23,2015GORN01,Dominik Górny,Poland,Europe,ByczyCubeRace2018,0.91,3.01,0.91,WR Single,World Record,2021
pyram,Pyraminx,2018,6,23,2015GORN01,Dominik Górny,Poland,Europe,ByczyCubeRace2018,0.91,3.01,0.91,WR Single,World Record,2022
pyram,Pyraminx,2023,12,21,2016KELL12,Simon Kellum,United States,North America,MiddletonMeetupThursday2023,0.73,3.02,0.73,WR Single,World Record,2023
pyram,Pyraminx,2023,12,21,2016KELL12,Simon Kellum,United States,North America,MiddletonMeetupThursday2023,0.73,3.02,0.73,WR Single,World Record,2024
skewb,Skewb,2014,2,22,2012SEVE01,Ainesh Sevellaraja,Malaysia,Asia,SingaporeOpen2014,7.36,9.65,9.65,NR Average,Malaysia Record,2014
skewb,Skewb,2014,12,7,2010DUJI01,Jiejie Du (杜杰杰),China,Asia,XianWinterOpen2014,3.35,4.7,4.7,NR Average,China Record,2014
skewb,Skewb,2014,11,1,2014LAFO01,Anthony Lafourcade,France,Europe,HasseltOpen2014,3.06,4.72,4.72,NR Average,France Record,2014
skewb,Skewb,2015,12,18,2012SEVE01,Ainesh Sevellaraja,Malaysia,Asia,MalaysianCubeOpen2015,3.82,6.01,6.01,NR Average,Malaysia Record,2015
skewb,Skewb,2015,8,22,2014MIAO02,Qijun Miao (缪其隽),China,Asia,HongKongSummerCubeDay2015,3.11,3.55,3.55,NR Average,China Record,2015
skewb,Skewb,2015,12,19,2014LAFO01,Anthony Lafourcade,France,Europe,LyonChristmasOpen2015,3.47,3.79,3.79,NR Average,France Record,2015
skewb,Skewb,2016,10,1,2016DASI01,Siau Hong Da (蕭宏達),Malaysia,Asia,IntiOpen2016,4.4,5.6,5.6,NR Average,Malaysia Record,2016
skewb,Skewb,2016,10,1,2014MIAO02,Qijun Miao (缪其隽),China,Asia,AsianChampionship2016,2.52,3.26,3.26,NR Average,China Record,2016
skewb,Skewb,2016,8,6,2014LAFO01,Anthony Lafourcade,France,Europe,N8W8Summer2016,2.83,3.02,3.02,NR Average,France Record,2016
skewb,Skewb,2017,12,30,2015QUAN03,Ng Jia Quan (黄佳铨),Malaysia,Asia,MalaysianCubeChampionship2017,2.09,3.94,3.94,NR Average,Malaysia Record,2017
skewb,Skewb,2017,7,28,2014HUZE01,Zeyu Hu (胡泽宇),China,Asia,ChinaChampionship2017,2.79,2.88,2.88,NR Average,China Record,2017
skewb,Skewb,2017,9,23,2015BAIL04,Léo Bailly,France,Europe,BarbyCubeAutomne2017,2.15,2.77,2.77,NR Average,France Record,2017
